yop_kodu,bir_kontenjana_talip_olan_aday_sayisi_2022,bir_kontenjana_talip_olan_aday_sayisi_2023,bir_kontenjana_talip_olan_aday_sayisi_2024,ilk_uc_sirada_tercih_eden_sayisi_2022,ilk_uc_sirada_tercih_eden_sayisi_2023,ilk_uc_sirada_tercih_eden_sayisi_2024,ilk_uc_sirada_tercih_eden_orani_2022,ilk_uc_sirada_tercih_eden_orani_2023,ilk_uc_sirada_tercih_eden_orani_2024,ilk_uc_tercih_olarak_yerlesen_sayisi_2022,ilk_uc_tercih_olarak_yerlesen_sayisi_2023,ilk_uc_tercih_olarak_yerlesen_sayisi_2024,ilk_uc_tercih_olarak_yerlesen_orani_2022,ilk_uc_tercih_olarak_yerlesen_orani_2023,ilk_uc_tercih_olarak_yerlesen_orani_2024
205410698,"13,7","9,3","4,9",102.0,77.0,35.0,"22,5","25,9","24,5",17.0,24.0,20.0,"51,5","75,0","69,0"
205410705,"42,3","28,6","20,7",90.0,92.0,56.0,"35,4","40,2","38,6",1.0,5.0,4.0,"16,7","62,5","57,1"
205410714,"91,5","22,0","23,0",105.0,64.0,54.0,"28,7","29,1","29,3",1.0,6.0,6.0,"25,0","60,0","75,0"
205410892,"31,3","22,6","17,1",90.0,87.0,80.0,"47,9","55,1","58,4",5.0,5.0,6.0,"83,3","71,4","75,0"
205410908,"7,3","5,4","5,6",38.0,47.0,43.0,"23,6","39,8","33,6",13.0,13.0,13.0,"59,1","59,1","56,5"
205410962,"4,9","4,7","1,7",6.0,17.0,5.0,"8,2","23,9","15,2",0.0,12.0,3.0,,"80,0","75,0"
205410971,"10,5","5,8","4,2",91.0,58.0,38.0,"24,9","28,7","26,0",19.0,26.0,25.0,"54,3","74,3","71,4"
205410989,"41,8","36,4","27,0",150.0,130.0,90.0,"35,9","32,5","30,3",7.0,6.0,7.0,"70,0","54,5","63,6"
205410998,"14,8","15,3","9,0",96.0,120.0,71.0,"27,1","32,7","32,9",11.0,12.0,20.0,"45,8","50,0","83,3"
205411015,"35,6","31,0","28,6",106.0,109.0,107.0,"42,6","44,0","41,6",5.0,5.0,8.0,"71,4","62,5","88,9"
205411024,"21,8","19,3","18,7",27.0,31.0,25.0,"20,6","26,7","22,3",4.0,5.0,5.0,"66,7","83,3","83,3"
205411033,"7,0","4,9","5,7",51.0,37.0,28.0,"20,2","21,0","11,7",16.0,18.0,19.0,"44,4","50,0","48,7"
205411078,"57,4","41,8","29,9",119.0,106.0,94.0,"41,5","42,2","45,0",4.0,0.0,5.0,"80,0",,"71,4"
205411096,"9,8","7,1","7,6",77.0,54.0,80.0,"30,2","29,2","39,2",9.0,14.0,14.0,"34,6","53,8","51,9"
205411103,"7,7","4,1","4,4",17.0,13.0,18.0,"12,3","13,7","17,8",3.0,10.0,12.0,"16,7","43,5","75,0"
205411112,"28,6","30,3","27,8",43.0,71.0,59.0,"18,8","26,0","23,6",5.0,4.0,5.0,"62,5","50,0","55,6"
205411139,"10,4","10,0","9,8",73.0,71.0,79.0,"23,4","28,5","32,1",15.0,15.0,14.0,"50,0","60,0","56,0"
205490113,"34,8","44,8","25,9",111.0,150.0,85.0,"31,9","30,4","29,8",6.0,7.0,7.0,"60,0","63,6","63,6"
205490114,"16,2","7,7","4,0",6.0,12.0,3.0,"7,4","22,2","10,7",1.0,6.0,3.0,"20,0","85,7","100,0"
205490115,"27,2","14,4","12,0",33.0,16.0,28.0,"24,3","22,2","23,3",3.0,2.0,8.0,"60,0","40,0","80,0"
205490116,"13,4","9,1","7,4",29.0,23.0,16.0,"21,6","25,3","16,7",0.0,5.0,7.0,,"50,0","53,8"
205490117,"16,5","12,9","11,9",33.0,37.0,40.0,"20,0","28,7","28,0",4.0,3.0,7.0,"40,0","30,0","58,3"
104310022,"11,1","6,1","0,5",11.0,6.0,0.0,"3,2","3,2","0,0",5.0,1.0,,"27,8","25,0",
104310031,"27,0","22,3","23,6",179.0,155.0,76.0,"9,2","9,7","10,4",25.0,30.0,18.0,"34,7","41,7","58,1"
104310049,"33,8","30,8","27,3",253.0,220.0,183.0,"14,4","13,7","14,2",31.0,19.0,19.0,"59,6","36,5","40,4"
104310058,"19,5","12,8","8,3",130.0,87.0,52.0,"12,8","13,0","15,3",16.0,24.0,26.0,"30,8","46,2","63,4"
104310067,"17,1","23,1","11,8",43.0,93.0,37.0,"9,7","14,9","11,6",5.0,5.0,6.0,"19,2","19,2","23,1"
104310085,"25,1","21,0","15,9",49.0,45.0,49.0,"9,3","9,8","11,4",4.0,2.0,8.0,"19,0","9,5","30,8"
104310094,"31,2","27,3","17,1",101.0,98.0,49.0,"10,4","11,2","9,0",2.0,11.0,4.0,"6,5","35,5","12,9"
104310101,"10,2","10,3","8,4",151.0,165.0,53.0,"18,1","19,1","19,8",46.0,54.0,12.0,"56,1","65,1","38,7"
104310119,"24,9","14,5","10,9",327.0,250.0,64.0,"16,0","20,5","18,3",37.0,57.0,21.0,"45,1","67,9","67,7"
104310128,"17,9","14,7","20,9",113.0,147.0,177.0,"17,5","20,4","15,7",17.0,28.0,17.0,"47,2","59,6","32,7"
104310137,"24,6","13,7","14,5",153.0,141.0,168.0,"20,0","24,4","18,1",16.0,26.0,24.0,"51,6","63,4","38,7"
104310146,"10,7","12,8","25,5",182.0,226.0,215.0,"20,8","21,0","17,2",41.0,58.0,22.0,"50,0","70,7","45,8"
104310164,"23,6","45,0","33,7",340.0,559.0,526.0,"9,3","8,1","10,1",84.0,30.0,33.0,"54,5","19,5","21,4"
104310173,"0,3","0,4","0,6",0.0,1.0,1.0,,"14,3","14,3",,,0.0,,,"0,0"
104310261,"12,9","17,0","27,1",137.0,186.0,228.0,"17,2","17,0","15,6",25.0,35.0,16.0,"40,3","56,5","30,8"
104310288,"37,0","23,4","18,5",230.0,138.0,127.0,"23,9","21,8","25,5",13.0,14.0,11.0,"50,0","51,9","40,7"
104310297,"42,4","22,2","17,0",222.0,146.0,141.0,"16,9","20,6","25,9",13.0,21.0,12.0,"41,9","65,6","38,7"
104310304,"32,3","16,4","10,7",283.0,160.0,94.0,"24,3","26,4","23,7",22.0,23.0,14.0,"61,1","62,2","37,8"
104310322,"57,5","33,1","19,5",176.0,122.0,90.0,"14,6","16,7","17,1",9.0,7.0,10.0,"42,9","31,8","37,0"
104310331,"35,1","27,9","15,1",81.0,94.0,53.0,"11,0","15,3","13,0",4.0,7.0,9.0,"19,0","31,8","34,6"
104310358,"18,3","19,5","13,3",85.0,100.0,72.0,"15,0","16,0","16,9",14.0,11.0,6.0,"45,2","34,4","19,4"
104310385,"5,6","10,2","9,2",59.0,129.0,49.0,"17,1","19,7","19,7",29.0,30.0,14.0,"46,8","46,9","51,9"
104310401,"32,8","26,8","9,6",198.0,198.0,66.0,"11,6","14,2","13,2",21.0,16.0,31.0,"40,4","30,8","59,6"
104310428,"0,3","0,9","1,0",1.0,3.0,0.0,"14,3","16,7","0,0",0.0,3.0,,,"100,0",
104310437,"0,7","1,4","4,5",1.0,4.0,4.0,"4,8","13,8","8,2",1.0,2.0,2.0,"50,0","40,0","18,2"
104310446,"8,8","12,4","15,3",109.0,153.0,120.0,"19,9","19,2","16,0",26.0,41.0,21.0,"41,9","65,1","42,9"
104310455,"2,9","4,5","17,4",14.0,13.0,27.0,"11,7","7,1","3,8",13.0,10.0,7.0,"59,1","32,3","17,1"
104310473,"16,5","13,7","10,6",112.0,118.0,81.0,"13,0","15,9","14,1",7.0,16.0,17.0,"13,5","30,8","32,7"
104310491,"33,2","30,8","36,9",363.0,245.0,299.0,"10,6","7,7","9,9",43.0,4.0,6.0,"41,7","3,9","7,3"
104310516,"20,2","19,2","6,4",164.0,118.0,6.0,"15,6","11,8","5,9",28.0,25.0,4.0,"53,8","48,1","36,4"
104310552,"20,0","17,8","19,6",89.0,97.0,111.0,"14,4","17,0","13,5",13.0,12.0,8.0,"41,9","38,7","19,0"
104310561,"17,1","11,5","18,1",173.0,123.0,127.0,"19,5","19,7","16,7",18.0,25.0,16.0,"34,6","48,1","38,1"
104310579,"23,1","11,3","9,2",222.0,131.0,59.0,"15,5","18,1","15,3",37.0,40.0,13.0,"59,7","63,5","31,0"
104310588,"2,2","3,0","9,3",6.0,3.0,8.0,"12,8","4,8","5,4",1.0,0.0,1.0,"33,3",,"6,3"
104310597,"31,7","21,0","20,0",201.0,144.0,164.0,"10,2","10,7","12,8",10.0,19.0,10.0,"16,1","30,2","15,6"
104310604,"65,2","35,4","22,1",596.0,315.0,117.0,"14,7","14,4","12,0",33.0,12.0,11.0,"53,2","19,4","25,0"
104310613,"68,2","43,8","58,2",718.0,455.0,597.0,"11,3","10,8","10,7",12.0,18.0,11.0,"12,9","19,1","11,5"
104310622,"42,8","27,8","34,2",1243.0,616.0,738.0,"23,6","17,6","17,1",48.0,49.0,48.0,"39,0","38,9","38,1"
104310631,"17,5","21,1","13,1",89.0,174.0,82.0,"6,6","10,7","7,6",7.0,12.0,13.0,"9,1","15,6","15,9"
104310658,"14,8","14,5","10,0",59.0,61.0,61.0,"12,8","13,1","11,3",16.0,13.0,10.0,"51,6","41,9","19,2"
104390075,"5,9","12,8","12,9",56.0,110.0,56.0,"15,2","13,4","10,3",29.0,29.0,4.0,"46,8","45,3","9,5"
104390076,"33,1","18,5","41,3",296.0,219.0,207.0,"12,4","16,0","11,9",13.0,20.0,3.0,"18,1","27,8","7,1"
104390077,"27,3","15,8","15,2",220.0,149.0,75.0,"19,7","22,5","15,4",9.0,18.0,11.0,"22,0","42,9","34,4"
104390094,"25,1","12,7","5,8",257.0,136.0,57.0,"19,7","19,8","16,7",8.0,19.0,12.0,"15,4","35,2","20,3"
104390116,"3,1","20,1","11,1",23.0,133.0,88.0,"14,5","12,2","13,4",14.0,17.0,16.0,"29,8","31,5","27,1"
104390117,"48,6","29,9","24,9",323.0,230.0,195.0,"14,1","16,3","16,6",21.0,18.0,11.0,"44,7","38,3","23,4"
104390118,"35,7","45,9","28,1",384.0,397.0,206.0,"20,7","16,6","14,1",41.0,33.0,22.0,"78,8","63,5","42,3"
104390119,"21,0","18,0","25,6",221.0,201.0,120.0,"17,0","17,4","16,2",23.0,27.0,4.0,"37,1","43,5","13,8"
104390120,"10,8","6,2","5,1",253.0,239.0,167.0,"16,9","27,1","23,1",78.0,112.0,95.0,"56,1","79,4","67,4"
104390158,"96,0","49,3","84,5",1247.0,461.0,549.0,"21,0","14,6","15,5",17.0,12.0,3.0,"27,4","18,8","7,1"
104390159,"16,6","10,4","8,1",98.0,61.0,49.0,"14,4","14,0","19,0",11.0,21.0,20.0,"26,8","50,0","62,5"
104390160,"22,7","32,2","49,0",221.0,210.0,312.0,"10,5","7,0","8,8",21.0,19.0,3.0,"22,6","20,4","4,2"
104390161,"29,1","19,4","16,4",76.0,55.0,46.0,"17,4","17,7","17,5",5.0,9.0,10.0,"33,3","60,0","62,5"
104390163,"2,5","16,4","15,2",12.0,89.0,56.0,"11,8","12,9","11,5",10.0,10.0,12.0,"31,3","23,8","37,5"
104390164,"28,4","28,6","15,9",71.0,94.0,68.0,"11,9","14,9","15,9",3.0,5.0,10.0,"14,3","22,7","37,0"
104390197,,,"47,8",,,164.0,,,"9,5",,,1.0,,,"2,8"
104390204,,,"4,2",,,6.0,,,"13,0",,,5.0,,,"50,0"
205510564,"23,3","15,3","14,0",14.0,9.0,9.0,"20,0","19,6","21,4",1.0,2.0,0.0,"33,3","66,7","0,0"
205510573,"0,4","0,8",,1.0,3.0,,"14,3","50,0",,0.0,1.0,,,"50,0",
205510801,"74,8","34,3","30,0",117.0,58.0,73.0,"39,1","28,2","40,6",4.0,2.0,1.0,"100,0","40,0","16,7"
205590044,"10,9","3,0","3,0",75.0,28.0,28.0,"27,6","28,3","31,1",14.0,23.0,20.0,"56,0","69,7","66,7"
205590045,"59,8","22,1","24,3",100.0,60.0,43.0,"41,8","38,7","29,5",3.0,6.0,3.0,"75,0","85,7","50,0"
205590070,"80,5","21,3","21,3",141.0,53.0,45.0,"29,2","31,2","30,2",4.0,5.0,3.0,"66,7","71,4","50,0"
205590076,"18,1","3,0","6,8",309.0,59.0,179.0,"33,4","32,4","44,8",20.0,30.0,43.0,"39,2","50,0","72,9"
205590077,"50,1","27,4","32,3",173.0,87.0,133.0,"38,4","28,9","34,3",5.0,6.0,9.0,"55,6","54,5","75,0"
205590079,"45,7","23,6","19,2",68.0,45.0,21.0,"24,8","23,8","21,9",1.0,1.0,1.0,"16,7","14,3","20,0"
205590080,"6,0",,"1,8",58.0,,8.0,"27,6",,"21,6",19.0,,7.0,"54,3",,"58,3"
205590081,"55,5","19,8","19,3",82.0,39.0,49.0,"36,9","32,8","36,3",2.0,4.0,4.0,"50,0","80,0","66,7"
205590082,"7,6","1,7","3,0",67.0,24.0,37.0,"35,4","40,7","37,8",13.0,19.0,21.0,"52,0","65,5","63,6"
205590083,"86,7","30,5","20,0",168.0,73.0,60.0,"32,3","29,9","33,3",1.0,2.0,5.0,"16,7","28,6","55,6"
205590084,"8,3","2,2","2,5",98.0,33.0,34.0,"34,8","35,5","32,1",16.0,20.0,20.0,"47,1","51,3","76,9"
205590109,"10,8","2,9","2,8",255.0,82.0,91.0,"39,3","41,4","47,6",23.0,44.0,52.0,"38,3","64,7","76,5"
205590110,"68,7","26,2","22,5",267.0,119.0,113.0,"38,9","35,0","38,6",7.0,4.0,11.0,"70,0","36,4","84,6"
205590125,"5,5","40,5","8,5",10.0,25.0,9.0,"18,2","15,4","9,6",4.0,2.0,2.0,"40,0","50,0","18,2"
205590132,"6,5","49,3","11,1",12.0,24.0,17.0,"18,5","12,2","13,9",3.0,1.0,5.0,"30,0","25,0","45,5"
205590139,"1,6","17,0","4,3",4.0,8.0,15.0,"25,0","23,5","31,9",3.0,0.0,8.0,"100,0",,"72,7"
205590146,"95,0","20,0","25,4",98.0,41.0,69.0,"34,4","41,0","38,8",3.0,3.0,4.0,"100,0","75,0","66,7"
205590160,"64,3","24,2","11,4",55.0,30.0,25.0,"28,5","24,8","31,3",1.0,2.0,3.0,"33,3","50,0","50,0"
205590230,,,"4,2",,,52.0,,,"33,1",,,24.0,,,"64,9"
205590237,,,"6,7",,,78.0,,,"41,5",,,20.0,,,"71,4"
205590244,,,"24,7",,,74.0,,,"33,3",,,3.0,,,"33,3"
112110044,"6,8","7,1","1,5",29.0,31.0,2.0,"10,4","10,7","12,5",17.0,14.0,,"41,5","34,1",
112110062,"14,2","16,0","7,1",176.0,173.0,21.0,"23,8","20,8","11,4",20.0,27.0,14.0,"38,5","51,9","53,8"
112110098,"15,4","10,8","6,6",74.0,47.0,34.0,"22,9","20,7","24,5",6.0,10.0,9.0,"28,6","47,6","42,9"
112110105,"30,0","22,0","15,2",483.0,318.0,146.0,"26,0","23,3","21,9",32.0,25.0,19.0,"51,6","40,3","43,2"
112110114,"10,8","17,4","14,2",175.0,267.0,119.0,"22,6","21,3","20,5",38.0,41.0,22.0,"52,8","56,9","53,7"
112110123,"20,6","26,2","19,1",223.0,286.0,225.0,"20,8","21,0","25,0",20.0,21.0,22.0,"38,5","40,4","46,8"
112110132,"12,8","12,9","6,8",121.0,146.0,55.0,"18,1","21,8","19,9",15.0,23.0,22.0,"28,8","44,2","53,7"
112110141,"15,2","17,5","8,4",211.0,214.0,77.0,"26,6","23,5","22,3",33.0,18.0,18.0,"63,5","34,6","43,9"
112110317,"11,2","9,9","12,9",180.0,153.0,95.0,"22,3","20,9","17,6",41.0,44.0,17.0,"56,9","59,5","40,5"
112110777,"30,1","23,4","37,4",903.0,775.0,597.0,"13,3","14,6","13,0",62.0,60.0,17.0,"27,4","26,5","13,8"
112110838,"15,5","9,9","7,2",600.0,451.0,315.0,"24,6","28,4","28,0",96.0,125.0,106.0,"61,1","77,6","67,9"
112110883,"11,6","7,7","12,9",170.0,137.0,106.0,"20,4","24,0","19,6",40.0,51.0,17.0,"55,6","68,9","40,5"
112110998,"21,4","18,9","16,8",262.0,299.0,236.0,"23,5","30,4","27,1",26.0,40.0,20.0,"50,0","76,9","38,5"
112111087,"19,5","31,5","25,6",438.0,661.0,260.0,"24,1","22,6","19,6",68.0,51.0,17.0,"73,1","54,8","32,7"
112190120,"85,1","27,0","19,1",306.0,144.0,92.0,"21,1","29,6","26,8",17.0,15.0,11.0,"100,0","83,3","64,7"
112190221,,"26,3","14,0",,209.0,92.0,,"24,8","20,6",,14.0,13.0,,"43,8","40,6"
112190228,,"71,0","14,3",,803.0,159.0,,"35,3","26,5",,13.0,21.0,,"40,6","50,0"
112190256,,,"15,4",,,103.0,,,"20,9",,,10.0,,,"31,3"
112190263,,,"23,3",,,163.0,,,"21,8",,,14.0,,,"45,2"
112190270,,,"31,4",,,309.0,,,"30,7",,,16.0,,,"50,0"
112190277,,,"10,7",,,60.0,,,"17,6",,,9.0,,,"28,1"
112190284,,,"10,0",,,74.0,,,"23,2",,,21.0,,,"65,6"
112190291,,,"7,1",,,62.0,,,"20,7",,,18.0,,,"42,9"
112190298,,,"31,1",,,209.0,,,"18,2",,,8.0,,,"21,6"
112190305,,,"17,1",,,158.0,,,"17,1",,,10.0,,,"18,5"
112190312,,,"12,6",,,109.0,,,"21,0",,,15.0,,,"36,6"
109410024,"7,4","8,0","1,6",23.0,24.0,1.0,"10,0","7,3","5,6",12.0,17.0,1.0,"38,7","43,6","50,0"
109410042,"19,0","13,7","9,9",221.0,168.0,115.0,"18,8","19,8","26,5",13.0,15.0,15.0,"21,0","24,2","34,1"
109410051,"12,6","15,5","14,3",107.0,142.0,114.0,"16,3","17,6","16,9",12.0,11.0,10.0,"23,1","21,2","21,3"
109410069,"10,6","10,4","6,4",84.0,128.0,59.0,"15,2","23,6","22,5",20.0,16.0,28.0,"38,5","30,8","68,3"
109410078,"15,6","11,5","9,3",85.0,74.0,56.0,"17,6","20,2","18,9",15.0,14.0,9.0,"48,4","43,8","28,1"
109410087,"35,8","17,8","14,7",101.0,67.0,52.0,"13,4","13,9","13,1",5.0,4.0,7.0,"23,8","15,4","26,9"
109410096,"18,7","17,2","11,3",42.0,38.0,31.0,"10,7","10,1","12,4",7.0,4.0,4.0,"33,3","18,2","19,0"
109410103,"33,8","24,8","20,1",176.0,133.0,125.0,"16,8","16,8","19,4",4.0,5.0,5.0,"12,9","16,1","16,1"
109410112,"19,5","16,6","13,5",165.0,135.0,115.0,"13,7","12,7","15,8",10.0,12.0,11.0,"16,1","19,4","21,2"
109410121,"6,5","9,3","8,7",85.0,125.0,42.0,"21,0","21,1","17,9",29.0,33.0,7.0,"46,8","51,6","25,9"
109410139,"15,8","11,6","11,1",210.0,206.0,77.0,"16,2","21,1","21,6",37.0,47.0,20.0,"45,1","56,0","62,5"
109410148,"14,9","11,4","10,0",227.0,219.0,60.0,"18,6","22,8","18,8",27.0,49.0,16.0,"32,9","59,8","50,0"
109410157,"17,1","16,6","29,6",221.0,250.0,326.0,"15,7","17,9","17,2",35.0,38.0,12.0,"42,7","46,3","19,4"
109410166,"25,3","18,6","27,9",397.0,345.0,434.0,"19,1","22,1","19,7",41.0,42.0,15.0,"50,0","51,2","19,0"
109410184,"24,7","16,7","21,6",330.0,283.0,233.0,"18,5","22,9","20,0",34.0,38.0,10.0,"47,2","52,8","19,2"
109410193,"21,8","16,0","10,9",310.0,311.0,201.0,"14,5","19,8","17,8",7.0,23.0,20.0,"7,1","23,5","19,4"
109410209,"10,5","16,1","15,8",95.0,214.0,204.0,"9,7","14,3","13,8",12.0,15.0,13.0,"12,9","16,1","14,0"
109410218,"5,6","6,1","8,2",60.0,71.0,73.0,"9,4","10,3","12,4",25.0,38.0,16.0,"22,1","33,6","22,2"
109410227,"8,6","10,4","11,5",319.0,364.0,386.0,"15,7","14,8","14,2",78.0,56.0,55.0,"33,1","23,7","23,3"
109410254,"1,8","5,3","5,0",5.0,19.0,20.0,"13,2","16,4","18,3",3.0,9.0,6.0,"50,0","42,9","28,6"
109410263,"2,1","5,0","6,3",8.0,14.0,16.0,"18,2","12,6","11,5",6.0,6.0,4.0,"50,0","27,3","19,0"
109410306,"3,5","8,1","4,9",24.0,68.0,39.0,"22,0","26,3","21,4",13.0,14.0,8.0,"41,9","45,2","22,2"
109410475,"11,8","16,4","5,4",117.0,148.0,58.0,"19,1","17,4","20,8",23.0,15.0,29.0,"44,2","28,8","55,8"
109410484,"3,4","3,4","11,4",10.0,11.0,12.0,"9,6","10,6","5,0",5.0,9.0,3.0,"38,5","50,0","14,3"
109410509,"20,5","24,6","34,4",222.0,310.0,306.0,"17,5","19,7","16,5",30.0,34.0,15.0,"48,4","54,8","28,8"
109410518,"8,5","16,2","16,2",45.0,94.0,128.0,"12,9","13,8","14,6",13.0,9.0,6.0,"31,7","22,0","11,5"
109410536,"10,7","14,4","34,7",116.0,176.0,244.0,"15,1","16,5","16,7",24.0,28.0,7.0,"33,3","38,9","16,7"
109410554,"25,7","14,7","34,7",355.0,234.0,291.0,"16,8","18,9","20,0",16.0,35.0,6.0,"19,5","41,7","14,3"
109410563,"26,1","21,5","23,8",838.0,668.0,642.0,"24,0","22,6","21,4",57.0,42.0,21.0,"42,5","30,9","16,7"
109410572,"14,5","11,3","16,7",249.0,221.0,124.0,"23,8","26,4","25,6",25.0,18.0,8.0,"34,7","25,0","27,6"
109410581,"16,8","16,8","16,9",69.0,103.0,101.0,"13,3","19,2","18,7",13.0,12.0,8.0,"41,9","38,7","25,8"
109410606,"14,3","9,1","9,2",256.0,200.0,164.0,"28,8","34,4","27,8",30.0,43.0,26.0,"48,4","69,4","41,9"
109410633,"17,3","15,2","16,2",242.0,238.0,164.0,"19,5","21,1","20,7",14.0,25.0,16.0,"19,4","34,2","33,3"
109410651,"13,9","18,9","27,4",116.0,215.0,199.0,"11,6","15,8","14,0",10.0,14.0,12.0,"13,9","19,4","23,1"
109410669,"20,0","19,2","28,2",207.0,199.0,139.0,"11,2","11,1","12,0",22.0,19.0,0.0,"23,7","20,4","0,0"
109410678,"16,3","8,9","6,8",302.0,177.0,133.0,"18,2","19,0","18,7",51.0,71.0,58.0,"50,0","68,3","55,2"
109410687,"8,0","15,2","17,5",77.0,174.0,189.0,"15,6","17,9","22,1",23.0,21.0,14.0,"37,1","33,3","28,6"
109410696,"11,7","11,3","5,5",94.0,67.0,18.0,"19,7","14,5","15,7",16.0,17.0,10.0,"39,0","41,5","47,6"
109410703,"27,9","11,3","26,2",443.0,201.0,162.0,"22,1","24,0","19,3",26.0,37.0,6.0,"36,1","50,0","19,4"
109410721,"18,1","17,4","8,8",134.0,165.0,89.0,"11,9","15,3","19,4",18.0,17.0,13.0,"29,0","27,4","25,0"
109410784,"4,0","5,0","1,0",0.0,0.0,0.0,,,"0,0",,,,,,
109410793,"18,3","19,5","38,3",205.0,184.0,211.0,"12,7","10,7","13,4",27.0,9.0,3.0,"30,7","10,2","7,3"
109410809,"2,9","3,3","3,4",20.0,27.0,30.0,"13,2","15,5","17,1",12.0,19.0,18.0,"41,4","40,4","34,6"
109410818,"25,8","26,6","28,8",437.0,586.0,429.0,"16,5","20,8","17,7",23.0,24.0,1.0,"22,3","23,1","1,2"
109410845,"27,0","34,3","28,8",303.0,293.0,213.0,"18,1","13,8","14,2",40.0,13.0,15.0,"64,5","21,0","28,8"
109410854,"13,7","13,6","12,0",119.0,158.0,101.0,"16,7","22,3","16,1",19.0,25.0,15.0,"36,5","48,1","28,8"
109410863,"15,6","14,4","18,8",263.0,275.0,202.0,"19,1","21,8","20,7",25.0,37.0,12.0,"28,4","42,0","23,1"
109490180,"22,6","11,4","15,4",241.0,138.0,125.0,"17,2","18,9","19,3",7.0,24.0,1.0,"11,3","38,7","2,4"
109490230,"16,1","14,7","19,2",204.0,251.0,191.0,"17,6","23,1","18,4",35.0,41.0,14.0,"48,6","56,9","26,9"
109490278,"7,9","6,9","6,4",128.0,120.0,114.0,"26,1","27,1","25,7",34.0,42.0,27.0,"54,8","65,6","39,7"
109490279,"37,6","25,1","18,9",344.0,310.0,286.0,"22,3","25,2","25,6",14.0,12.0,10.0,"34,1","25,5","17,5"
109490281,"11,6","12,3","11,8",108.0,150.0,159.0,"15,0","19,1","19,5",24.0,29.0,17.0,"38,7","45,3","25,4"
109490282,"2,9","7,0","4,4",20.0,66.0,33.0,"22,5","29,3","23,6",12.0,17.0,10.0,"38,7","54,8","32,3"
109490283,"14,8","15,8","16,0",200.0,271.0,251.0,"21,8","26,8","24,6",22.0,29.0,19.0,"35,5","46,8","30,6"
109490284,"11,8","14,4","16,0",79.0,106.0,117.0,"16,3","17,5","17,4",17.0,17.0,12.0,"41,5","41,5","28,6"
109490285,"16,7","18,7","15,0",199.0,276.0,226.0,"16,6","19,9","17,9",33.0,37.0,22.0,"45,8","51,4","26,8"
109490286,"12,1","11,5","9,5",61.0,62.0,86.0,"12,3","12,8","14,1",16.0,11.0,11.0,"39,0","26,2","17,7"
109490287,"23,5","19,4","14,1",102.0,113.0,81.0,"14,0","18,2","15,5",9.0,14.0,5.0,"29,0","43,8","13,9"
109490288,"16,2","14,7","9,7",332.0,296.0,133.0,"33,0","31,4","18,6",40.0,28.0,18.0,"64,5","45,2","25,0"
109490335,"1,0",,,0.0,,,,,,,,,,,
109490336,"55,6","18,1","14,1",81.0,14.0,26.0,"13,2","6,5","15,4",2.0,4.0,4.0,"18,2","33,3","36,4"
109490338,"13,3","8,9","8,5",119.0,60.0,47.0,"21,8","16,1","17,3",25.0,16.0,8.0,"61,0","39,0","25,0"
109490339,"56,1","27,5","22,5",625.0,312.0,153.0,"27,2","27,1","24,2",16.0,13.0,7.0,"39,0","31,0","25,0"
205710517,"60,3","46,3","25,5",22.0,25.0,20.0,"12,2","13,5","13,1",2.0,0.0,0.0,"66,7",,"0,0"
205710526,"11,4","17,1","4,6",13.0,47.0,38.0,"7,1","17,2","29,7",2.0,8.0,18.0,"12,5","50,0","75,0"
205710535,"9,1","12,9","18,9",139.0,222.0,142.0,"49,5","55,6","53,8",29.0,29.0,11.0,"93,5","93,5","78,6"
205710544,"97,6","92,7","301,5",211.0,261.0,334.0,"43,2","46,9","55,4",4.0,4.0,1.0,"80,0","66,7","50,0"
205710553,"48,9","56,0","85,8",183.0,222.0,307.0,"41,6","39,6","39,8",1.0,3.0,5.0,"11,1","30,0","55,6"
205710571,"16,6","21,4","22,0",35.0,55.0,48.0,"26,3","28,5","21,8",1.0,3.0,3.0,"12,5","37,5","30,0"
205710589,"3,0","5,7","3,5",33.0,63.0,62.0,"22,8","29,7","36,3",20.0,20.0,37.0,"41,7","54,1","75,5"
205710598,"45,0","30,3","11,5",35.0,28.0,19.0,"25,9","23,1","27,5",2.0,1.0,1.0,"66,7","25,0","20,0"
205710605,"9,5","13,4","3,2",32.0,48.0,31.0,"21,1","22,3","33,7",5.0,5.0,14.0,"31,3","31,3","70,0"
205710614,"57,5","56,9","32,3",127.0,143.0,65.0,"14,7","19,3","18,3",1.0,4.0,1.0,"6,7","30,8","10,0"
205710623,"14,1","15,6","6,6",195.0,278.0,146.0,"19,5","28,7","44,0",23.0,26.0,44.0,"32,4","41,9","88,0"
205710632,"26,2","33,8","51,1",25.0,59.0,54.0,"8,0","13,4","13,2",0.0,0.0,0.0,,,"0,0"
205710641,"4,2","9,5","6,5",31.0,123.0,105.0,"10,7","18,4","40,5",16.0,19.0,37.0,"22,9","27,1","92,5"
205710711,"24,9","40,3","55,6",17.0,21.0,39.0,"8,5","8,7","14,0",0.0,0.0,1.0,,,"25,0"
205710729,"4,8","12,2","7,3",14.0,46.0,52.0,"11,1","13,0","29,9",6.0,6.0,20.0,"23,1","20,7","83,3"
205710738,"45,0","47,4","40,3",20.0,38.0,29.0,"8,9","11,4","10,3",0.0,0.0,0.0,,,"0,0"
205710747,"7,0","12,9","5,4",19.0,59.0,52.0,"8,3","13,4","30,2",9.0,9.0,26.0,"27,3","26,5","81,3"
